user_id,funnel_steps
1347,started_navigator
1347,viewed_quotes
1348,application_submit
1348,collect_contact_info
1348,phone_connect
1348,sign_and_exam
1348,started_navigator
1348,viewed_quotes
1349,collect_contact_info
1349,started_navigator
1350,collect_contact_info
1350,started_navigator
1351,collect_contact_info
1351,started_navigator
1352,collect_contact_info
1352,started_navigator
1353,collect_contact_info
1353,started_navigator
1354,collect_contact_info
1354,started_navigator
1354,viewed_quotes
1355,application_submit
1355,collect_contact_info
1355,started_navigator
1355,viewed_quotes
1356,started_navigator
1357,collect_contact_info
1357,started_navigator
1357,viewed_quotes
1358,collect_contact_info
1358,started_navigator
1359,started_navigator
1360,collect_contact_info
1360,started_navigator
1361,collect_contact_info
1361,started_navigator
1362,started_navigator
1363,started_navigator
1364,collect_contact_info
1364,started_navigator
1365,started_navigator
1366,collect_contact_info
1366,started_navigator
1367,started_navigator
1368,collect_contact_info
1368,started_navigator
1369,application_submit
1369,collect_contact_info
1369,phone_connect
1369,sign_and_exam
1369,started_navigator
1369,viewed_quotes
1370,collect_contact_info
1370,started_navigator
1371,collect_contact_info
1371,started_navigator
1372,collect_contact_info
1372,started_navigator
1372,viewed_quotes
1373,started_navigator
1374,application_submit
1374,collect_contact_info
1374,phone_connect
1374,sign_and_exam
1374,started_navigator
1374,viewed_quotes
1375,collect_contact_info
1375,started_navigator
1375,viewed_quotes
1376,started_navigator
1377,application_submit
1377,collect_contact_info
1377,phone_connect
1377,started_navigator
1377,viewed_quotes
1378,collect_contact_info
1378,started_navigator
1378,viewed_quotes
1379,started_navigator
1380,application_submit
1380,collect_contact_info
1380,started_navigator
1380,viewed_quotes
1381,collect_contact_info
1381,started_navigator
1381,viewed_quotes
1382,started_navigator
1383,application_submit
1383,collect_contact_info
1383,phone_connect
1383,started_navigator
1383,viewed_quotes
1384,started_navigator
1385,application_submit
1385,collect_contact_info
1385,started_navigator
1385,viewed_quotes
1386,collect_contact_info
1386,started_navigator
1386,viewed_quotes
1387,started_navigator
1388,application_submit
1388,collect_contact_info
1388,phone_connect
1388,sign_and_exam
1388,started_navigator
1388,viewed_quotes
1389,collect_contact_info
1389,started_navigator
1390,collect_contact_info
1390,started_navigator
1390,viewed_quotes
1391,collect_contact_info
1391,started_navigator
1392,application_submit
1392,collect_contact_info
1392,started_navigator
1392,viewed_quotes
1393,collect_contact_info
1393,started_navigator
1393,viewed_quotes
1394,collect_contact_info
1394,started_navigator
1394,viewed_quotes
1395,started_navigator
1396,collect_contact_info
1396,started_navigator
1397,application_submit
1397,collect_contact_info
1397,started_navigator
1397,viewed_quotes
1398,collect_contact_info
1398,started_navigator
1398,viewed_quotes
1399,collect_contact_info
1399,started_navigator
1399,viewed_quotes
1400,collect_contact_info
1400,started_navigator
1400,viewed_quotes
1401,started_navigator
1402,started_navigator
1403,application_submit
1403,collect_contact_info
1403,started_navigator
1403,viewed_quotes
1404,collect_contact_info
1404,started_navigator
1404,viewed_quotes
1405,collect_contact_info
1405,started_navigator
1406,collect_contact_info
1406,started_navigator
1406,viewed_quotes
1407,started_navigator
1408,collect_contact_info
1408,started_navigator
1408,viewed_quotes
1409,started_navigator
1410,application_submit
1410,collect_contact_info
1410,phone_connect
1410,started_navigator
1410,viewed_quotes
1411,application_submit
1411,collect_contact_info
1411,started_navigator
1411,viewed_quotes
1412,collect_contact_info
1412,started_navigator
1413,collect_contact_info
1413,started_navigator
1413,viewed_quotes
1414,application_submit
1414,collect_contact_info
1414,phone_connect
1414,started_navigator
1414,viewed_quotes
1415,application_submit
1415,collect_contact_info
1415,phone_connect
1415,sign_and_exam
1415,started_navigator
1415,viewed_quotes
1416,application_submit
1416,collect_contact_info
1416,started_navigator
1416,viewed_quotes
1417,collect_contact_info
1417,started_navigator
1417,viewed_quotes
1418,started_navigator
1419,started_navigator
1420,started_navigator
1421,application_submit
1421,collect_contact_info
1421,phone_connect
1421,started_navigator
1421,viewed_quotes
1422,application_submit
1422,collect_contact_info
1422,phone_connect
1422,sign_and_exam
1422,started_navigator
1422,viewed_quotes
1423,collect_contact_info
1423,started_navigator
1423,viewed_quotes
1424,application_submit
1424,collect_contact_info
1424,started_navigator
1424,viewed_quotes
1425,collect_contact_info
1425,started_navigator
1426,started_navigator
1427,application_submit
1427,collect_contact_info
1427,phone_connect
1427,sign_and_exam
1427,started_navigator
1427,viewed_quotes
1428,application_submit
1428,collect_contact_info
1428,started_navigator
1428,viewed_quotes
1429,collect_contact_info
1429,started_navigator
1430,application_submit
1430,collect_contact_info
1430,phone_connect
1430,started_navigator
1430,viewed_quotes
1431,collect_contact_info
1431,started_navigator
1431,viewed_quotes
1432,application_submit
1432,collect_contact_info
1432,started_navigator
1432,viewed_quotes
1433,application_submit
1433,collect_contact_info
1433,started_navigator
1433,viewed_quotes
1434,application_submit
1434,collect_contact_info
1434,started_navigator
1434,viewed_quotes
1435,collect_contact_info
1435,started_navigator
1435,viewed_quotes
1436,collect_contact_info
1436,started_navigator
1437,collect_contact_info
1437,started_navigator
1437,viewed_quotes
1438,application_submit
1438,collect_contact_info
1438,started_navigator
1438,viewed_quotes
1439,collect_contact_info
1439,started_navigator
1440,application_submit
1440,collect_contact_info
1440,phone_connect
1440,started_navigator
1440,viewed_quotes
1441,collect_contact_info
1441,started_navigator
1442,application_submit
1442,collect_contact_info
1442,started_navigator
1442,viewed_quotes
1443,collect_contact_info
1443,started_navigator
1444,started_navigator
1445,application_submit
1445,collect_contact_info
1445,phone_connect
1445,started_navigator
1445,viewed_quotes
1446,collect_contact_info
1446,started_navigator
1446,viewed_quotes
1447,collect_contact_info
1447,started_navigator
1448,collect_contact_info
1448,started_navigator
1448,viewed_quotes
1449,collect_contact_info
1449,started_navigator
1450,started_navigator
1451,collect_contact_info
1451,started_navigator
1451,viewed_quotes
1452,collect_contact_info
1452,started_navigator
1452,viewed_quotes
1453,started_navigator
1454,application_submit
1454,collect_contact_info
1454,phone_connect
1454,started_navigator
1454,viewed_quotes
1455,collect_contact_info
1455,started_navigator
1455,viewed_quotes
1456,application_submit
1456,collect_contact_info
1456,started_navigator
1456,viewed_quotes
1457,started_navigator
1458,started_navigator
1459,collect_contact_info
1459,started_navigator
1459,viewed_quotes
1460,started_navigator
1461,collect_contact_info
1461,started_navigator
1461,viewed_quotes
1462,collect_contact_info
1462,started_navigator
1462,viewed_quotes
1463,started_navigator
1464,collect_contact_info
1464,started_navigator
1464,viewed_quotes
1465,started_navigator
1466,application_submit
1466,collect_contact_info
1466,started_navigator
1466,viewed_quotes
1467,collect_contact_info
1467,started_navigator
1468,application_submit
1468,collect_contact_info
1468,started_navigator
1468,viewed_quotes
1469,collect_contact_info
1469,started_navigator
1469,viewed_quotes
1470,collect_contact_info
1470,started_navigator
1470,viewed_quotes
1471,collect_contact_info
1471,started_navigator
1471,viewed_quotes
1472,collect_contact_info
1472,started_navigator
1472,viewed_quotes
1473,application_submit
1473,collect_contact_info
1473,phone_connect
1473,sign_and_exam
1473,started_navigator
1473,viewed_quotes
1474,collect_contact_info
1474,started_navigator
1474,viewed_quotes
1475,application_submit
1475,collect_contact_info
1475,phone_connect
1475,sign_and_exam
1475,started_navigator
1475,viewed_quotes
1476,application_submit
1476,collect_contact_info
1476,started_navigator
1476,viewed_quotes
1477,application_submit
1477,collect_contact_info
1477,phone_connect
1477,sign_and_exam
1477,started_navigator
1477,viewed_quotes
1478,collect_contact_info
1478,started_navigator
1478,viewed_quotes
1479,collect_contact_info
1479,started_navigator
1479,viewed_quotes
1480,collect_contact_info
1480,started_navigator
1480,viewed_quotes
1481,collect_contact_info
1481,started_navigator
1481,viewed_quotes
1482,application_submit
1482,collect_contact_info
1482,phone_connect
1482,sign_and_exam
1482,started_navigator
1482,viewed_quotes
1483,collect_contact_info
1483,started_navigator
1483,viewed_quotes
1484,collect_contact_info
1484,started_navigator
1485,application_submit
1485,collect_contact_info
1485,started_navigator
1485,viewed_quotes
1486,collect_contact_info
1486,started_navigator
1486,viewed_quotes
1487,started_navigator
1488,application_submit
1488,collect_contact_info
1488,started_navigator
1488,viewed_quotes
1489,collect_contact_info
1489,started_navigator
1489,viewed_quotes
1490,application_submit
1490,collect_contact_info
1490,started_navigator
1490,viewed_quotes
1491,collect_contact_info
1491,started_navigator
1491,viewed_quotes
1492,application_submit
1492,collect_contact_info
1492,started_navigator
1492,viewed_quotes
1493,application_submit
1493,collect_contact_info
1493,phone_connect
1493,started_navigator
